leaf_code,category_path,l1
30.002.001.004,金属管道 / 碳钢管道 / 涂塑碳钢管件 / 涂塑碳钢变径,金属管道
30.002.001.005,金属管道 / 碳钢管道 / 涂塑碳钢管件 / 涂塑碳钢支管,金属管道
30.002.001.006,金属管道 / 碳钢管道 / 涂塑碳钢管件 / 卡压式管件,金属管道
30.002.001.007,金属管道 / 碳钢管道 / 涂塑碳钢管件 / 涂塑碳钢直通,金属管道
30.002.001.008,金属管道 / 碳钢管道 / 涂塑碳钢管件 / 涂塑碳钢弯头,金属管道
30.002.002.001,金属管道 / 碳钢管道 / 焊接钢管 / 焊管,金属管道
30.002.002.002,金属管道 / 碳钢管道 / 焊接钢管 / 螺旋钢管,金属管道
30.002.002.003,金属管道 / 碳钢管道 / 焊接钢管 / 小导管,金属管道
30.002.002.004,金属管道 / 碳钢管道 / 焊接钢管 / 注浆管,金属管道
30.002.002.005,金属管道 / 碳钢管道 / 焊接钢管 / 钢花管,金属管道
30.002.002.006,金属管道 / 碳钢管道 / 焊接钢管 / 管棚管,金属管道
30.002.002.007,金属管道 / 碳钢管道 / 焊接钢管 / 声测管,金属管道
30.002.002.008,金属管道 / 碳钢管道 / 焊接钢管 / 螺旋式声测管,金属管道
30.002.002.009,金属管道 / 碳钢管道 / 焊接钢管 / 套筒式声测管,金属管道
30.002.002.010,金属管道 / 碳钢管道 / 焊接钢管 / 法兰式声测管,金属管道
30.002.002.011,金属管道 / 碳钢管道 / 焊接钢管 / 承插式声测管,金属管道
30.002.002.012,金属管道 / 碳钢管道 / 焊接钢管 / 声测管配件,金属管道
30.002.002.013,金属管道 / 碳钢管道 / 焊接钢管 / 基础导管,金属管道
30.002.003.001,金属管道 / 碳钢管道 / 碳钢焊接管件 / 冲压弯头 90°,金属管道
30.002.003.002,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接大弯,金属管道
30.002.003.003,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接封头,金属管道
30.002.003.004,金属管道 / 碳钢管道 / 碳钢焊接管件 / 冷拔三通,金属管道
30.002.003.005,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接偏心大小头,金属管道
30.002.003.006,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接同心大小头,金属管道
30.002.003.007,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接管帽,金属管道
30.002.003.008,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接冲压弯头45°,金属管道
30.002.003.009,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接冲压弯头22°,金属管道
30.002.003.010,金属管道 / 碳钢管道 / 碳钢焊接管件 / 焊接冲压弯头,金属管道
30.002.003.011,金属管道 / 碳钢管道 / 碳钢焊接管件 / 定制焊接管件,金属管道
30.002.004.001,金属管道 / 碳钢管道 / 镀锌钢管 / 镀锌管,金属管道
30.002.005.001,金属管道 / 碳钢管道 / 复合钢管 / 衬塑钢管,金属管道
30.002.005.002,金属管道 / 碳钢管道 / 复合钢管 / 涂塑钢管,金属管道
30.002.005.003,金属管道 / 碳钢管道 / 复合钢管 / 内衬不锈钢复合管,金属管道
30.002.006.001,金属管道 / 碳钢管道 / 无缝钢管 / 黑无缝管,金属管道
30.002.006.002,金属管道 / 碳钢管道 / 无缝钢管 / 镀锌无缝管,金属管道
30.002.006.003,金属管道 / 碳钢管道 / 无缝钢管 / 石油套管,金属管道
30.002.006.004,金属管道 / 碳钢管道 / 无缝钢管 / 石油筛管,金属管道
30.002.006.005,金属管道 / 碳钢管道 / 无缝钢管 / 跟管,金属管道
30.002.007.001,金属管道 / 碳钢管道 / 泵管 / 泵管,金属管道
30.002.008.001,金属管道 / 碳钢管道 / 保温防腐钢管 / 聚氨酯发泡保温管,金属管道
30.002.008.002,金属管道 / 碳钢管道 / 保温防腐钢管 / 玻璃钢发泡保温管,金属管道
30.002.008.003,金属管道 / 碳钢管道 / 保温防腐钢管 / 3PE聚乙烯防腐管,金属管道
30.002.008.004,金属管道 / 碳钢管道 / 保温防腐钢管 / 环氧树脂防腐管,金属管道
30.002.008.005,金属管道 / 碳钢管道 / 保温防腐钢管 / 防腐钢管,金属管道
30.002.008.006,金属管道 / 碳钢管道 / 保温防腐钢管 / 环氧煤沥青防腐管,金属管道
30.002.009.001,金属管道 / 碳钢管道 / 管线钢管 / 管线钢管,金属管道
30.002.010.001,金属管道 / 碳钢管道 / 保温管件 / 保温变径,金属管道
30.002.010.002,金属管道 / 碳钢管道 / 保温管件 / 保温直接,金属管道
30.002.010.003,金属管道 / 碳钢管道 / 保温管件 / 保温弯头,金属管道
30.002.010.004,金属管道 / 碳钢管道 / 保温管件 / 保温三通,金属管道
30.002.010.005,金属管道 / 碳钢管道 / 保温管件 / 保温四通,金属管道
30.002.010.006,金属管道 / 碳钢管道 / 保温管件 / 保温管箍,金属管道
30.002.011.001,金属管道 / 碳钢管道 / 衬塑碳钢管件 / 衬塑碳钢弯头,金属管道
30.002.011.002,金属管道 / 碳钢管道 / 衬塑碳钢管件 / 衬塑碳钢大小头,金属管道
30.002.011.003,金属管道 / 碳钢管道 / 衬塑碳钢管件 / 衬塑碳钢直接,金属管道
30.002.011.004,金属管道 / 碳钢管道 / 衬塑碳钢管件 / 衬塑碳钢四通,金属管道
30.002.011.005,金属管道 / 碳钢管道 / 衬塑碳钢管件 / 衬塑碳钢三通,金属管道
30.003.001.001,金属管道 / 不锈钢管道 / 不锈钢管卡压管 / 不锈钢管卡压管,金属管道
30.003.002.001,金属管道 / 不锈钢管道 / 不锈钢焊接管件 / 不锈钢焊接管箍,金属管道
30.003.002.002,金属管道 / 不锈钢管道 / 不锈钢焊接管件 / 不锈钢焊接三通,金属管道
30.003.002.003,金属管道 / 不锈钢管道 / 不锈钢焊接管件 / 不锈钢焊接弯头,金属管道
30.003.002.004,金属管道 / 不锈钢管道 / 不锈钢焊接管件 / 不锈钢焊接异径直通,金属管道
30.003.002.005,金属管道 / 不锈钢管道 / 不锈钢焊接管件 / 不锈钢真空接头,金属管道
30.003.002.006,金属管道 / 不锈钢管道 / 不锈钢焊接管件 / 不锈钢焊接直通,金属管道
30.003.003.001,金属管道 / 不锈钢管道 / 不锈钢管 / 不锈钢无缝管,金属管道
30.003.003.002,金属管道 / 不锈钢管道 / 不锈钢管 / 不锈钢焊管,金属管道
30.003.003.003,金属管道 / 不锈钢管道 / 不锈钢管 / 不锈钢装饰管,金属管道
30.003.003.004,金属管道 / 不锈钢管道 / 不锈钢管 / 不锈钢方矩管,金属管道
30.003.004.001,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢双卡压管帽,金属管道
30.003.004.002,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢双卡压过桥弯,金属管道
30.003.004.003,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢双卡压三通,金属管道
30.003.004.004,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢双卡压四通,金属管道
30.003.004.005,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢双卡压弯头,金属管道
30.003.004.006,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢双卡压直通,金属管道
30.003.004.007,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢双卡压管箍,金属管道
30.003.004.008,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢沟槽弯头,金属管道
30.003.004.009,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢沟槽三通,金属管道
30.003.004.010,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢沟槽四通,金属管道
30.003.004.011,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢过桥,金属管道
30.003.004.012,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢焊接四通,金属管道
30.003.004.013,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢卡压直通,金属管道
30.003.004.014,金属管道 / 不锈钢管道 / 不锈钢卡压管件 / 不锈钢卡压工具,金属管道
30.003.005.001,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢管件,金属管道
30.003.005.002,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内牙,金属管道
30.003.005.003,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢外牙,金属管道
30.003.005.004,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢快速接头,金属管道
30.003.005.005,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢变径,金属管道
30.003.005.006,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内螺纹弯头,金属管道
30.003.005.007,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内牙三通,金属管道
30.003.005.008,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内外牙弯头,金属管道
30.003.005.009,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢真空四通,金属管道
30.003.005.010,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内牙四通,金属管道
30.003.005.011,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢真空直通,金属管道
30.003.005.012,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢管帽,金属管道
30.003.005.013,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内丝直通,金属管道
30.003.005.014,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢外牙弯头,金属管道
30.003.005.015,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢补芯,金属管道
30.003.005.016,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢密封圈,金属管道
30.003.005.017,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢外牙三通,金属管道
30.003.005.018,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢法兰,金属管道
30.003.005.019,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢盲板,金属管道
30.003.005.020,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内外牙三通,金属管道
30.003.005.021,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢快装接头,金属管道
30.003.005.022,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢快装弯头,金属管道
30.003.005.023,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢面板,金属管道
30.003.005.024,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢快装三通,金属管道
30.003.005.025,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢管卡,金属管道
30.003.005.026,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢活接头,金属管道
30.003.005.027,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢真空三通,金属管道
30.003.005.028,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢外牙移动转换接头,金属管道
30.003.005.029,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢伸缩接头,金属管道
30.003.005.030,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢管桥,金属管道
30.003.005.031,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢外丝直通,金属管道
30.003.005.032,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢异径直接,金属管道
30.003.005.033,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内牙直通,金属管道
30.003.005.034,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢管件密封圈,金属管道
30.003.005.035,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢快接四通,金属管道
30.003.005.036,金属管道 / 不锈钢管道 / 不锈钢丝接管件 / 不锈钢内牙弯头,金属管道
30.003.006.001,金属管道 / 不锈钢管道 / 不锈钢管道辅件 / 不锈钢排水沟,金属管道
30.004.001.001,金属管道 / 管道支架 / 光伏支架 / 光伏支架檩条,金属管道
30.004.001.002,金属管道 / 管道支架 / 光伏支架 / 光伏支架配件,金属管道
30.004.001.003,金属管道 / 管道支架 / 光伏支架 / 光伏支架地桩,金属管道
30.004.001.004,金属管道 / 管道支架 / 光伏支架 / 防水槽,金属管道
30.004.001.005,金属管道 / 管道支架 / 光伏支架 / 光伏支架导轨,金属管道
30.004.001.006,金属管道 / 管道支架 / 光伏支架 / 光伏支架斜撑,金属管道
30.004.001.007,金属管道 / 管道支架 / 光伏支架 / 光伏支架立柱,金属管道
30.004.002.001,金属管道 / 管道支架 / 管道抗震支架 / 单管抗震支吊架,金属管道
30.004.003.001,金属管道 / 管道支架 / 管廊支架 / 管廊支架,金属管道
30.005.001.001,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水天沟,金属管道
30.005.001.002,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水天沟吊件,金属管道
30.005.001.003,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水天沟连接件,金属管道
30.005.001.004,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水封盖,金属管道
30.005.001.005,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水阴角,金属管道
30.005.001.006,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水阳角,金属管道
30.005.001.007,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水下水器,金属管道
30.005.001.008,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水引流器,金属管道
30.005.001.009,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水转向器,金属管道
30.005.001.010,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水接口器,金属管道
30.005.001.011,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水管卡,金属管道
30.005.001.012,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水雨水斗,金属管道
30.005.001.013,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水天沟包角,金属管道
30.005.001.014,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水管弯头,金属管道
30.005.001.015,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水定位器,金属管道
30.005.001.016,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水方转圆,金属管道
30.005.001.017,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 彩铝雨水三通,金属管道
30.005.001.018,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 出屋面构件泛水板,金属管道
30.005.001.019,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 天沟泛水板,金属管道
30.005.001.020,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 屋脊泛水板,金属管道
30.005.001.021,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 檐口泛水板,金属管道
30.005.001.022,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 盖檐条,金属管道
30.005.001.023,金属管道 / 彩铝雨水管道 / 彩铝雨水管件 / 盖缝条,金属管道
30.005.002.001,金属管道 / 彩铝雨水管道 / 彩铝雨水管 / 彩铝雨水管,金属管道
30.006.001.001,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管大小头,金属管道
30.006.001.002,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管短管,金属管道
30.006.001.003,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管盲板,金属管道
30.006.001.004,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管三通,金属管道
30.006.001.005,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管四通,金属管道
30.006.001.006,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管套袖,金属管道
30.006.001.007,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管弯头,金属管道
30.006.001.008,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管法兰喇叭口,金属管道
30.006.001.009,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管法兰盘,金属管道
30.006.001.010,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管插堵,金属管道
30.006.001.011,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管承堵,金属管道
30.006.001.012,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管安装块,金属管道
30.006.001.013,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管伸缩器,金属管道
30.006.001.014,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管法兰管,金属管道
30.006.001.015,金属管道 / 球墨给水管道 / 球墨管给水管管件 / 球墨铸铁管渐缩管,金属管道
30.006.002.001,金属管道 / 球墨给水管道 / 球墨给水管 / K9球墨铸铁上水管,金属管道
30.006.002.002,金属管道 / 球墨给水管道 / 球墨给水管 / K8球墨铸铁上水管,金属管道
30.006.002.003,金属管道 / 球墨给水管道 / 球墨给水管 / K7球墨铸铁上水管,金属管道
30.006.002.004,金属管道 / 球墨给水管道 / 球墨给水管 / C30球墨铸铁上水管,金属管道
30.006.002.005,金属管道 / 球墨给水管道 / 球墨给水管 / C40球墨铸铁上水管,金属管道
30.006.002.006,金属管道 / 球墨给水管道 / 球墨给水管 / K10球墨铸铁上水管,金属管道
30.006.002.007,金属管道 / 球墨给水管道 / 球墨给水管 / K12球墨铸铁上水管,金属管道
30.006.003.001,金属管道 / 球墨给水管道 / 球墨铸铁管辅件 / 分水卡子,金属管道
30.006.003.002,金属管道 / 球墨给水管道 / 球墨铸铁管辅件 / 哈夫节,金属管道
30.006.003.003,金属管道 / 球墨给水管道 / 球墨铸铁管辅件 / 两合三通,金属管道
30.006.003.004,金属管道 / 球墨给水管道 / 球墨铸铁管辅件 / 球墨胶圈,金属管道
30.006.003.005,金属管道 / 球墨给水管道 / 球墨铸铁管辅件 / 防滑卡箍,金属管道
